school,sex,age,address,famsize,Pstatus,Medu,Fedu,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,Mjob_binary_0,Fjob_binary_0
0,0,-0.5462869417025411,1,0,1,-0.6853872055720913,-0.4798567654298188,1,1,-0.6432494670875735,-1.2353507832384072,2.2429008939014285,0,1,1,0,0,1,1,0,-3.2878041101753888,-1.238419137394531,-0.997295264883693,-0.5406986566036541,0.55109995870476,1.0410698456029082,1.0373053937622858,-1.4808068874909766,-0.45622639292694084,-0.5278365567806823,3,3
0,1,-1.3309536397843746,1,0,1,-0.6853872055720913,-0.4798567654298188,1,1,-0.6432494670875735,-1.2353507832384072,-0.4499436443692835,0,1,1,0,1,1,1,0,0.06219405883392808,-1.238419137394531,-0.997295264883693,-0.5406986566036541,-0.2263446258965981,1.0410698456029082,-0.464016000568473,0.3291530523510115,0.34233826825241637,0.12780948072991352,2,2
0,1,-1.3309536397843746,1,0,1,1.1438556741642336,-0.4798567654298188,2,1,-0.6432494670875735,-1.2353507832384072,-0.4499436443692835,0,0,1,0,1,1,1,0,-2.1711380538389498,-1.238419137394531,0.8014792996325567,0.5833853926513113,1.328544543306118,-1.8396488164856992,-0.21379576818001317,1.2341330222720055,1.4070911498248926,1.0020041974107081,1,3
0,1,-0.5462869417025411,1,1,0,0.2292342342960711,1.3603706359757965,1,1,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,1,1,0,1,1,1,1,0,1.178860115170367,-0.23601020446248228,-0.09790798262556814,-0.5406986566036541,-1.0037892104979562,1.0410698456029082,-0.21379576818001317,0.027493062377346802,0.07615004785929728,0.12780948072991352,3,2
0,1,-0.5462869417025411,1,0,1,1.1438556741642336,1.3603706359757965,1,1,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,0,1,1,1,1,1,1,1,0.06219405883392808,0.7663987284695665,1.7008665818906816,3.955637540416207,2.1059891279074763,1.0410698456029082,1.2875256261507457,-0.2741669275963179,0.34233826825241637,0.12780948072991352,4,4
0,1,-1.3309536397843746,1,0,1,1.1438556741642336,1.3603706359757965,1,1,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,0,1,1,0,0,1,1,0,1.178860115170367,0.7663987284695665,-0.997295264883693,1.7074694419062766,1.328544543306118,1.0410698456029082,-0.7142362329569328,-0.5758269175699826,0.07615004785929728,0.34635815990011215,1,3
0,1,-1.3309536397843746,1,0,1,1.1438556741642336,1.3603706359757965,3,1,0.7922507560739607,-0.04228584588102149,-0.4499436443692835,0,1,0,1,1,1,1,0,0.06219405883392808,-0.23601020446248228,-1.896682547141818,-0.5406986566036541,-1.0037892104979562,1.0410698456029082,-0.7142362329569328,1.837453002219335,1.4070911498248926,1.4391015557511053,3,3
0,1,-1.3309536397843746,0,0,1,1.1438556741642336,0.4402569352729889,0,1,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,0,1,0,1,1,1,1,1,0.06219405883392808,1.7688076614016153,-0.997295264883693,-0.5406986566036541,-1.0037892104979562,1.0410698456029082,-0.7142362329569328,1.837453002219335,1.4070911498248926,1.2205528765809066,4,0
0,1,-1.3309536397843746,1,1,1,0.2292342342960711,0.4402569352729889,0,1,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,0,0,0,1,0,1,1,0,1.178860115170367,-0.23601020446248228,-0.997295264883693,-0.5406986566036541,-1.0037892104979562,-1.1194691509635473,-0.7142362329569328,-0.8774869075436472,-0.19003817253382177,0.34635815990011215,2,2
0,1,-0.5462869417025411,1,0,1,0.2292342342960711,-0.4798567654298188,1,1,-0.6432494670875735,-1.2353507832384072,-0.4499436443692835,0,1,1,0,0,1,1,0,1.178860115170367,0.7663987284695665,-0.09790798262556814,-0.5406986566036541,-1.0037892104979562,1.0410698456029082,-0.7142362329569328,0.3291530523510115,0.8747147090386544,1.0020041974107081,2,2
0,0,-1.3309536397843746,1,0,1,-0.6853872055720913,0.4402569352729889,2,0,0.7922507560739607,-1.2353507832384072,-0.4499436443692835,0,1,0,1,1,1,0,0,-1.0544719975025107,1.7688076614016153,-1.896682547141818,-0.5406986566036541,-1.0037892104979562,1.0410698456029082,-0.7142362329569328,-0.8774869075436472,-0.9886028337131789,-0.9649339151210796,2,2
0,1,-1.3309536397843746,1,1,1,1.1438556741642336,0.4402569352729889,1,1,-0.6432494670875735,1.1507790914763643,-0.4499436443692835,0,1,0,1,1,1,1,0,1.178860115170367,0.7663987284695665,-0.09790798262556814,-0.5406986566036541,-1.0037892104979562,0.32089018008075637,-0.464016000568473,1.2341330222720055,1.4070911498248926,1.6576502349213038,4,3
0,1,-0.5462869417025411,0,0,0,1.1438556741642336,1.3603706359757965,3,1,0.7922507560739607,1.1507790914763643,-0.4499436443692835,0,1,0,1,1,1,1,1,-2.1711380538389498,0.7663987284695665,-0.09790798262556814,-0.5406986566036541,-1.0037892104979562,1.0410698456029082,0.16153458040267657,1.2341330222720055,1.4070911498248926,1.0020041974107081,2,4
0,0,-1.3309536397843746,0,0,1,0.2292342342960711,1.3603706359757965,0,1,-0.6432494670875735,1.1507790914763643,-0.4499436443692835,1,1,1,1,1,1,1,0,0.06219405883392808,-0.23601020446248228,-0.997295264883693,-0.5406986566036541,-1.0037892104979562,1.0410698456029082,-0.464016000568473,0.3291530523510115,0.34233826825241637,0.12780948072991352,3,1
0,0,-1.3309536397843746,0,0,1,-0.6853872055720913,-0.4798567654298188,3,1,-0.6432494670875735,-1.2353507832384072,-0.4499436443692835,1,1,1,1,1,1,0,0,0.06219405883392808,-0.23601020446248228,-1.896682547141818,-0.5406986566036541,-1.0037892104979562,-1.1194691509635473,0.28664469659690645,0.9324730322983409,0.6085264886455354,0.5649068390703108,0,2
0,0,-0.5462869417025411,1,1,1,-0.6853872055720913,-0.4798567654298188,1,1,0.7922507560739607,-0.04228584588102149,0.8964786247660724,0,1,0,1,0,1,1,1,-1.0544719975025107,-0.23601020446248228,-0.09790798262556814,-0.5406986566036541,-0.2263446258965981,-0.3992894854413955,2.413516671898815,-1.179146897517312,-0.19003817253382177,0.12780948072991352,2,2
0,1,-1.3309536397843746,1,1,1,1.1438556741642336,1.3603706359757965,1,2,-0.6432494670875735,-1.2353507832384072,-0.4499436443692835,0,1,0,0,0,1,1,1,1.178860115170367,0.7663987284695665,-0.09790798262556814,0.5833853926513113,1.328544543306118,1.0410698456029082,0.28664469659690645,0.3291530523510115,0.34233826825241637,0.34635815990011215,4,2
0,1,-1.3309536397843746,1,0,1,1.1438556741642336,1.3603706359757965,0,0,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,0,1,0,1,1,1,1,0,0.06219405883392808,-0.23601020446248228,-0.09790798262556814,-0.5406986566036541,-1.0037892104979562,1.0410698456029082,-0.464016000568473,2.4407729821666644,1.9394675906111307,1.6576502349213038,3,4
0,1,-1.3309536397843746,1,0,1,-0.6853872055720913,-0.4798567654298188,0,0,-0.6432494670875735,-1.2353507832384072,-0.4499436443692835,1,1,0,0,1,1,1,0,1.178860115170367,0.7663987284695665,-1.896682547141818,-0.5406986566036541,-1.0037892104979562,-1.8396488164856992,-0.7142362329569328,-0.8774869075436472,-0.7224146133200599,0.12780948072991352,3,3
0,0,-0.5462869417025411,1,1,1,-0.6853872055720913,-0.4798567654298188,0,0,0.7922507560739607,-0.04228584588102149,0.8964786247660724,1,0,0,1,1,1,1,0,0.06219405883392808,-0.23601020446248228,-0.09790798262556814,0.5833853926513113,-0.2263446258965981,1.0410698456029082,1.0373053937622858,-0.2741669275963179,-0.19003817253382177,-0.3092878776104837,2,0
0,0,-1.3309536397843746,1,1,0,1.1438556741642336,0.4402569352729889,0,1,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,1,1,1,1,1,1,1,1,1.178860115170367,-1.238419137394531,-0.997295264883693,-0.5406986566036541,-1.0037892104979562,1.0410698456029082,0.28664469659690645,-0.8774869075436472,-0.7224146133200599,-0.9649339151210796,2,2
0,0,-0.5462869417025411,1,1,0,0.2292342342960711,0.4402569352729889,1,1,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,0,1,0,0,1,1,1,0,-2.1711380538389498,-0.23601020446248228,1.7008665818906816,-0.5406986566036541,1.328544543306118,-0.3992894854413955,0.7870851613738261,0.027493062377346802,0.34233826825241637,0.12780948072991352,2,3
0,1,-0.5462869417025411,1,0,1,1.1438556741642336,0.4402569352729889,3,1,-0.6432494670875735,2.34384402883375,-0.4499436443692835,0,0,0,1,1,1,1,0,0.06219405883392808,-1.238419137394531,-0.997295264883693,-0.5406986566036541,-1.0037892104979562,-1.1194691509635473,-0.21379576818001317,2.4407729821666644,2.2056558110042497,2.094747593261701,1,3
0,1,-1.3309536397843746,1,0,1,1.1438556741642336,-0.4798567654298188,1,1,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,0,1,1,0,1,1,0,0,0.06219405883392808,-0.23601020446248228,-0.09790798262556814,0.5833853926513113,-0.2263446258965981,1.0410698456029082,-0.464016000568473,1.2341330222720055,1.1409029294317736,0.7834555182405094,4,2
0,0,-1.3309536397843746,1,0,1,1.1438556741642336,1.3603706359757965,2,0,-0.6432494670875735,-0.04228584588102149,0.8964786247660724,1,1,0,1,0,1,1,0,0.06219405883392808,0.7663987284695665,0.8014792996325567,-0.5406986566036541,-1.0037892104979562,-0.3992894854413955,-0.464016000568473,-1.179146897517312,-0.9886028337131789,-0.746385235950881,3,4
0,0,-0.5462869417025411,1,1,1,-0.6853872055720913,-0.4798567654298188,0,1,2.227750979235495,-0.04228584588102149,-0.4499436443692835,0,1,1,0,1,1,1,0,0.06219405883392808,-0.23601020446248228,-0.09790798262556814,0.5833853926513113,0.55109995870476,0.32089018008075637,-0.464016000568473,0.3291530523510115,0.6085264886455354,0.5649068390703108,3,3
0,0,-1.3309536397843746,1,1,1,1.1438556741642336,-0.4798567654298188,2,1,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,0,1,1,0,1,1,1,0,0.06219405883392808,-0.23601020446248228,-0.09790798262556814,-0.5406986566036541,-1.0037892104979562,1.0410698456029082,-0.464016000568473,0.027493062377346802,0.6085264886455354,0.5649068390703108,1,2
0,1,-1.3309536397843746,1,1,0,1.1438556741642336,-0.4798567654298188,2,0,0.7922507560739607,-1.2353507832384072,0.8964786247660724,0,0,0,0,1,1,0,0,1.178860115170367,1.7688076614016153,1.7008665818906816,1.7074694419062766,1.328544543306118,1.0410698456029082,0.03642446420844665,0.027493062377346802,0.07615004785929728,-0.0907391984402851,1,1
0,0,-1.3309536397843746,1,0,1,1.1438556741642336,1.3603706359757965,0,1,-0.6432494670875735,-1.2353507832384072,-0.4499436443692835,1,1,1,0,1,1,1,0,-1.0544719975025107,-0.23601020446248228,0.8014792996325567,0.5833853926513113,0.55109995870476,1.0410698456029082,-0.7142362329569328,-0.8774869075436472,-0.19003817253382177,0.12780948072991352,3,3
0,0,-1.3309536397843746,1,1,0,0.2292342342960711,0.4402569352729889,2,1,-0.6432494670875735,-1.2353507832384072,-0.4499436443692835,0,0,1,0,1,1,1,0,1.178860115170367,-0.23601020446248228,0.8014792996325567,2.831553491161242,1.328544543306118,-1.8396488164856992,0.03642446420844665,-0.2741669275963179,0.6085264886455354,0.5649068390703108,2,2
0,0,-0.5462869417025411,1,0,0,-0.6853872055720913,-1.3999704661326267,2,1,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,0,0,1,1,1,1,1,1,1.178860115170367,-0.23601020446248228,0.8014792996325567,-0.5406986566036541,-1.0037892104979562,-1.1194691509635473,0.28664469659690645,-0.8774869075436472,-0.45622639292694084,-0.0907391984402851,2,2
0,0,-1.3309536397843746,1,0,0,1.1438556741642336,0.4402569352729889,3,1,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,0,1,1,1,1,1,1,0,0.06219405883392808,-0.23601020446248228,-0.997295264883693,-0.5406986566036541,-1.0037892104979562,-1.8396488164856992,-0.7142362329569328,0.9324730322983409,1.1409029294317736,1.0020041974107081,3,3
0,1,-1.3309536397843746,1,0,1,1.1438556741642336,1.3603706359757965,3,1,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,0,1,0,1,1,1,0,0,-1.0544719975025107,-1.238419137394531,-0.997295264883693,-0.5406986566036541,-1.0037892104979562,1.0410698456029082,-0.21379576818001317,0.9324730322983409,1.1409029294317736,1.0020041974107081,4,1
0,1,-1.3309536397843746,1,1,1,-1.6000086454402538,-0.4798567654298188,1,0,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,1,1,0,1,1,1,1,0,0.06219405883392808,-0.23601020446248228,-0.997295264883693,-0.5406986566036541,-1.0037892104979562,1.0410698456029082,-0.464016000568473,-0.5758269175699826,-0.19003817253382177,-0.3092878776104837,2,0
0,0,-0.5462869417025411,1,0,1,1.1438556741642336,-0.4798567654298188,0,1,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,0,1,0,0,1,1,1,0,0.06219405883392808,-1.238419137394531,-0.09790798262556814,-0.5406986566036541,-1.0037892104979562,1.0410698456029082,-0.464016000568473,1.2341330222720055,1.4070911498248926,1.2205528765809066,3,2
0,0,-0.5462869417025411,0,0,1,1.1438556741642336,1.3603706359757965,2,1,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,0,1,0,1,1,1,0,0,-2.1711380538389498,0.7663987284695665,0.8014792996325567,0.5833853926513113,0.55109995870476,0.32089018008075637,0.03642446420844665,-0.2741669275963179,0.07615004785929728,0.12780948072991352,1,4
0,0,-0.5462869417025411,1,0,1,-1.6000086454402538,-1.3999704661326267,0,0,3.663251202397029,-1.2353507832384072,-0.4499436443692835,1,1,0,1,0,1,1,1,1.178860115170367,1.7688076614016153,1.7008665818906816,3.955637540416207,2.1059891279074763,1.0410698456029082,0.03642446420844665,-0.2741669275963179,-0.7224146133200599,0.12780948072991352,3,3
0,0,-0.5462869417025411,1,1,1,-1.6000086454402538,-0.4798567654298188,3,0,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,1,0,0,1,1,1,1,0,0.06219405883392808,0.7663987284695665,-0.09790798262556814,-0.5406986566036541,-1.0037892104979562,-1.8396488164856992,-0.21379576818001317,-0.8774869075436472,-0.19003817253382177,-0.3092878776104837,2,3
0,0,-0.5462869417025411,1,0,1,1.1438556741642336,0.4402569352729889,1,1,-0.6432494670875735,1.1507790914763643,-0.4499436443692835,1,1,1,1,1,1,1,0,-1.0544719975025107,0.7663987284695665,0.8014792996325567,0.5833853926513113,1.328544543306118,0.32089018008075637,-0.464016000568473,-0.2741669275963179,-0.45622639292694084,-0.3092878776104837,4,1
0,0,-1.3309536397843746,1,1,1,1.1438556741642336,0.4402569352729889,3,0,-0.6432494670875735,-0.04228584588102149,-0.4499436443692835,1,0,0,1,1,1,1,1,0.06219405883392808,0.7663987284695665,0.8014792996325567,0.5833853926513113,1.328544543306118,-1.1194691509635473,-0.7142362329569328,-0.2741669275963179,-0.19003817253382177,-0.0907391984402851,3,3
0,0,-0.5462869417025411,1,1,1,1.1438556741642336,0.4402569352729889,0,1,2.227750979235495,-0.04228584588102149,-0.4499436443692835,0,1,0,1,1,1,1,0,1.178860115170367,0.7663987284695665,-0.09790798262556814,-0.5406986566036541,-0.2263446258965981,-1.8396488164856992,-0.464016000568473,1.5357930122456702,1.1409029294317736,1.0020041974107081,4,3
0,1,-1.3309536397843746,1,0,0,1.1438556741642336,1.3603706359757965,3,1,-0.6432494670875735,2.34384402883375,-0.4499436443692835,0,1,0,1,0,1,1,1,-3.2878041101753888,-0.23601020446248228,-0.09790798262556814,3.955637540416207,2.1059891279074763,-0.3992894854413955,-0.21379576818001317,0.6308130423246762,0.6085264886455354,0.34635815990011215,2,3
0,0,-0.5462869417025411,1,0,1,0.2292342342960711,-1.3999704661326267,0,1,-0.6432494670875735,2.34384402883375,-0.4499436443692835,1,1,1,0,1,1,1,0,0.06219405883392808,-0.23601020446248228,-0.09790798262556814,-0.5406986566036541,-0.2263446258965981,1.0410698456029082,-0.21379576818001317,-1.179146897517312,-0.9886028337131789,-0.9649339151210796,3,2
0,0,-1.3309536397843746,0,1,1,-0.6853872055720913,-0.4798567654298188,3,1,0.7922507560739607,-0.04228584588102149,-0.4499436443692835,1,1,1,0,1,1,1,0,0.06219405883392808,-2.2408280703265797,-0.09790798262556814,-0.5406986566036541,0.55109995870476,0.32089018008075637,-0.464016000568473,-0.8774869075436472,-0.45622639292694084,-0.5278365567806823,1,3
0,0,-1.3309536397843746,0,1,1,0.2292342342960711,-1.3999704661326267,3,0,0.7922507560739607,2.34384402883375,-0.4499436443692835,0,1,0,0,0,1,1,0,0.06219405883392808,0.7663987284695665,-0.997295264883693,0.5833853926513113,0.55109995870476,-0.3992894854413955,0.7870851613738261,1.5357930122456702,1.4070911498248926,1.2205528765809066,2,2
0,1,-0.5462869417025411,1,0,1,0.2292342342960711,-1.3999704661326267,3,0,0.7922507560739607,2.34384402883375,-0.4499436443692835,0,1,1,0,1,1,1,0,0.06219405883392808,-0.23601020446248228,-0.997295264883693,-0.5406986566036541,-1.0037892104979562,1.0410698456029082,-0.7142362329569328,0.6308130423246762,1.1409029294317736,1.0020041974107081,2,2
0,1,-1.3309536397843746,1,0,1,1.1438556741642336,-0.4798567654298188,0,1,-0.6432494670875735,2.34384402883375,-0.4499436443692835,0,0,0,0,1,1,1,0,-1.0544719975025107,-0.23601020446248228,-0.09790798262556814,-0.5406986566036541,-1.0037892104979562,-0.3992894854413955,-0.7142362329569328,-0.2741669275963179,-0.19003817253382177,-0.0907391984402851,2,2
0,0,-1.3309536397843746,0,0,1,-1.6000086454402538,-1.3999704661326267,3,1,-0.6432494670875735,-0.04228584588102149,2.2429008939014285,1,1,0,0,0,1,1,1,-1.0544719975025107,-0.23601020446248228,0.8014792996325567,0.5833853926513113,1.328544543306118,1.0410698456029082,-0.464016000568473,-0.8774869075436472,-1.254791054106298,-1.1834825942912781,2,2
0,1,-0.5462869417025411,1,0,1,0.2292342342960711,-1.3999704661326267,3,1,-0.6432494670875735,-1.2353507832384072,-0.4499436443692835,0,0,0,1,1,1,0,0,1.178860115170367,-0.23601020446248228,-0.997295264883693,0.5833853926513113,-0.2263446258965981,1.0410698456029082,-0.464016000568473,0.3291530523510115,0.34233826825241637,0.7834555182405094,2,2
